sentence,label_id
"inch James Dean Torn Sweater No.1 Artwork Features: Fine art canvas print by Parvez Taj Professionally hand stretched Gallery wrapped in sustainable, FSC certified wood Arrives ready to hang Made in the USA Each Parvez Taj Art Piece includes a certificate of authenticity Available Dimensions: 18""h x 18""w x 1.5""d (5lbs hanging weight) 24""h x 24""w x 1.5""d (6lbs hanging weight) 32""h x 32""w x 1.5""d (7lbs hanging weight) 40""h x 40""w x 1.5""d (9lbs hanging weight) 48""h x 48""w x 1.5""d (12lbs hanging weight)",1
Stainless steel wire closure and polypropylene caps offer excellent rust resistance and won't chip or peel like chrome Safe for You & The Earth Materials used for making our bottles are 100% non.,1
Because every Pre Rolled cones are made up of the best quality pure Organic papers and are rolled absolutely to provide you a 100% Pure Organic experience.,1
Weave & Decor 100% Light Blocking 1 Piece Light Grey Darkening Blackout Curtain Grommets 48'' x 36'' inch Add a touch of sophistication to your living room interiors by getting these 100% Blackout curtains by Weave & Decor.,1
Skid Yoga Mat made from100% Cotton which is Eco.,1
The explosion rate of 90S explosion is up to 98%.,1
Complete certification.,1
Vermicompost is 100% organic and unadulterated.,1
"With compact shape, take up no space and you can put it anywhere.Specification:Condition: 100% Brand NewItem Type: Sewing PencilColor: GreyMaterial: Bamboo WoodFunctions: Used for sewing markers and tracking Package List:24 x Sewing Pencil",1
🔦100% MONEY BACK GUARANTEE.,1
"This brush is 100% natural rubber and eco friendly, you dog can chew on it how ever he wan’t and it will be totally safe.",1
This blanket is manufactured using 70% recycled wool fibers and 30% polyester.,1
"Materials: 70% Wool and 30% Poly Dimensions: Twin: 90""L x 72""W x 3""H; Weight: 5 lbs Queen: 94""L x 90""W x 4""H; Weight: 7 lbs King: 96""L x 108""W x 5""H; Weight: 9 lbs",1
"Made from high quality 100% polyester tight woven, Turkish made, silky satin fabric.",1
"The bags are imported by Swahili African Modern, a member of the Fair Trade Federation.",1
quality mold uses 100% food.,1
"Made from high quality 100% polyester tight woven, Turkish made, silky satin fabric.",1
"Kaarpas Organic Cotton Muslin Baby Wrap Swaddle with Adorable Animal of Elephant, Pack of 1, (Medium: 92 X 92 cm)",1
"friendly and best of all the soothing, organic cotton means more comfort and fabric feel just live love modern color for every mood of kids.",1
"Riyashree Organic Cotton Silky Soft 3D Bhagalpuri Dull Chadar Designer Blanket & Duvet (Multicolour, 52*94 in, Dull 032 034) .",1
This Riyashree Bhagalpuri dull chadar blanket duvet comes in many natural colour and design and you'll have an option to select which is best for you to make your wardrobe and iconic and your day a perfect one.,0
Riyashree Bhagalpuri dull chadar blanket duvet combo ( pack of 2 ) will give you handpicked combos of these organic cotton products to provide you perfect pair for alternate day comfort.,1
"Teva Original Universal Green Multi 7 D (M) From a Grand Canyon raft in 1984 to docks, stoops, and sidewalks around the world, one of Teva’s very first sandal stands as a testament to timeless comfort and utilitarian style.",0
friendly Unifi recycled polyester straps that stand up to abuse while keeping plastic waste out of landfills.,1
Organic Cotton Moss Knit Hooded Baby Bath Towel The super absorbent Organic Cotton Chunky Knit Hooded Baby Bath Towel from the house of Vkaire lets you dry your little munchkin in a jiffy when they’re straight out of the shower and dripping wet!,1
"Thanks to the superior quality organic cotton we use to craft it, you can rest assured that no harmful chemicals touch your baby’s sensitive skin.",1
Made from soft organic cotton that's breathable on their skin..,1
"Apple & Bee Small Makeup Bag, Magnolia Shimmer Organic cotton small cosmetic case from Apple & Bee.",1
"The Hue Cottage Memory Foam Pillow Set of 2 Orthopedic Bed Pillow for Side Sleeper, Neck & Back Support Soft Pillow with Removable Organic Cotton Pillow Cover .",1
"Comes with a complimentary Premium Organic Cotton fabric Outer Cover in a white elegant design with moisture absorbent properties, which is eco friendly, antiallergenic, free from dust mites, so as to bring you a stress.",1
"Bamboo's soft, silky feel, outstanding absorbency and its breathability provide the very best in natural luxury and comfort for your baby.",0
Qualities of nature are built into our diapers.,0
Natural Aloe Liner minimizes risk of diaper rash.,0
"Womens Essex Pant, Shark, 6 The prAna Essex Pant is made from organic cotton blend canvas.",1
"selling models of washing machines, affordable prices and serves its purpose to the perfection, made from recycled Polyester material attractive designs with vibrant colours, Waterproof and dustproof so your machine is safe at balcony as well as bathrooms, Space for wires and pipes is available at the back.",1
TELIO Organic Cotton Jersey Knit Navy Fabric By The Yard TELIO Organic Cotton Jersey Knit Navy Fabric By The Yard,1
"LA Baby 3"" Portable/Mini Crib Mattress with Organic Cotton Layer .",1
Premium Organic Cotton Extra Lightweight Towels .,1
That’s why we created these beautiful and genuine The Greenleaf co.,0
"Product Details: Handwoven Turkish style Peshtemal Bath Towel Organic Cotton with Soft, Comfortable Support Lightweight, Quick Dry Fabric for Travel or Gym Use Bright, Fade.",1
"Face Jack (Organic Cotton), Size 6",1
It features block print frock with pockets and is made from soft and smooth organic cotton.,1
Adidas Kid's Polyester Training Backpack (Legend Ink and Active Gold) The structured fabric in this kids' backpack comes from recycled polyester.,1
resistant polyester cover is stuffed with recycled polyester fill.,1
Filled with Super Loft recycled polyester fiber fill.,1
Mom's Home Organic Cotton Baby Muslin Swaddle .,1
"Organic Cotton 325 Thread Count Sheet Set, Twin, Elephant Grey",1
"Shirt, Green, XL The VL Graphic T.",0
"Coming in Pine Green colour, this t.",0
shirt is made with organic cotton.,1
"The pot holder mitts are made of soft quilted and organic cotton lining, making it comfortable and easy to use.",1
"Lightweight face fabric in recycled polyester that is durable, windproof, and water.",1
Pliant recycled polyester lining that is water.,1
"24 Months for Boys and Girls Soft and Healthy Premier organic cotton This thick, soft and chemical free garment is perfect for your little one's delicate skin Safe and Comfort Features reinforced snap closures and an expandable neckline to allow for easy dressing and diaper changes,3/4 PACK Baby Pants are perfect for creating endless adorable looks for your little one Wash Instruction Machine wash with cold water before use We make our PANTS longer in case of any shrinkage.",1
Natracare Organic Cotton Intimate Wipes (12 Wipes) Natracare Organic Cotton Intimate Wipes (12 Wipes),1
"Kidbee Baby Boy's & Baby Girl's Organic Cotton Anti Slip/Anti Skid Socks (Girls Multicolor (3pcs), 2.",1
Organic cotton is so much kinder on a baby's sensitive skin.,1
"brushed feel, fitted thigh to keep things snug, and organic cotton/TENCEL Lyocell/elastane blend to keep 'em flexible.",1
n:Philanthropy Phuket Sleeveless Henley Bodysuit in Organic Cotton Black Cat LG,1
"Soft, breathable and naturally moisture wicking, bamboo not only feels great but also benefits the global community.",0
Made with soft organic cotton which is made to last long with all.,1
"Jefferies Socks Baby Girls' Seamless Organic Cotton Tights, Hot Pink, 6 18 Months",1
Friendly Recycled Polyester Fiberfill.,1
Friendly Recycled Polyester Fiberfill.,1
1000 HeavyDuty Eco in recycled polyester and organic cotton.,1
"YnM Organic Cotton Duvet Cover for Weighted Blankets (Butterfly, 41''x60'')",1
"Mens Bronson Pant, 32"" Inseam, Sepia, 40 The prAna Bronson Pant is made from an organic cotton canvas with a touch of spandex for stretch.",1
The fabric used is organic cotton.,1
"Small Light, pliant and packable wind jacket in waxed polyamide/organic cotton.",1
"Home Spaces Cotton Bamboo Bath Towels for Home, Hotel & Spa, Super Soft Absorbent Antibacterial, 30 x 60 Inches, Full Large Size (Green) What is bamboo fiber?Bamboo fiber is smooth, non.",0
"Bamboo fibre is extremely absorbent and as soft as cashmere.Natural Bamboo fiber has amazing qualities including a unique agent called “bamboo kun” which makes your Bamboo towels stay fresh and odor free between washes.Bamboo towels are★kind to your skin★super absorbent, absorbs moisture 3.",0
"Aamoro Organic Cotton Kitchen Dish Towel (Set of 4, Beige) The dish towels can dry your silverware, dishes and spatulas fast and easily.",1
Friendly Hemp or 10 oz Organic Cotton fabrics; generously filled with USA grown Organic Buckwheat Hulls.,1
"Baby Jalebi Personalized Reversible Soft Organic Cotton Baby Blanket (Enchanted Forest, Initials""E"")",1
JISORA Women's Pure Organic Cotton Hand Printed Night Wear Black Pajama Top Set Set yourself up for a good night sleep in this soft and cosy Jisora’s nightwear collection.,1
Hypoallergenic Bedding Blend from Natural Bamboo Fiber .,0
"Tadpoles Long Sleeve Organic Cotton Kimono Onesie, Cocoa, 6.",1
Bean Products Hemp Natural .,0
Friendly Hemp or 10 oz Organic Cotton fabrics; generously filled with USA grown Organic Buckwheat Hulls.,1
"made up of finest organic cotton which makes it super soft.Cautions:✔ Avoid prolonged overexposure to the sun.Note:✔ Keep it out of reach of children.✔ Avoid contact with sharp objects.✔ Please keep away from high temperature places and fire.✔ There may be a small color difference due to the monitor, the camera or other factors.",1
"endlessbay Soft Cotton Quilt Set with 2 Quilted Shams, Lightweight Breathable Coverlet Comforter, Solid Reversible Stitched Bedspread, Cozy for All Season,For Bedroom/Guestroom (White/Grey, Queen Set) endlessbay Organic Cotton Quilts brings you the first.",1
"wicking maternity activewear top is made of recycled polyester, which keeps you cool and comfortable whether you’re running on the treadmill or running errands.",1
"Men's Greenland Down Liner Jacket, Black, L Light, simple jacket filled with ethically produced down.",0
Great as a reinforcement layer underneath a Greenland or Eco.,0
"Light, pliant shell fabric in recycled polyester with PFC.",1
"Simple, durable design with clear Greenland DNA.",0
"Kidbee Baby Boy's & Baby Girl's Organic Cotton Anti Slip Grip Socks (Girls (Pack of 10), 4.",1
"prAna Men's Bronson Pant, Crimson, 38W 30L The Bronson Pant is made from an organic cotton canvas with a touch of spandex for stretch.",1
Natural Fitness (Usa) Natural Fitness Roam Folding Yoga Mat The unique Roam Folding Yoga Mat is designed for the yogi on the go.,0
The included bag is made of recycled polyester and is designed to fit the mat perfectly and protect it during transport or storage.,1
Thick Warm for Winter Organic Cotton Gift Box b (5.,1
Thick Warm for Winter Organic Cotton Gift Box b (5.,1
Stretch organic cotton canvas with peached finish.,1
Material: 98 Organic Cotton / 2 Spandex.,1
"Large Rock it with a pocket and sport the comfy, organic cotton BD Pocket Label Tee.",1
"Rock it with a pocket and sport the comfy, organic cotton BD Pocket Label Tee.",1
"Astral Women's Hemp Tinker Casual Minimalist Shoes, Breathable and Lightweight, Made for Outdoor Activities and Travel, Gray/White, 7.5 M US We combined Hemp with recycled polyester to create the ultimate outdoor performance and lifestyle shoe.",1
AmazonBasics Pinzon 300 Thread Count Organic Cotton Sheet Set .,1
thinking sustainable practices.,0
The Product Our Handloom Cushions are woven from organic cotton threads giving them a rich and authentic feel.,1
soft blend of organic cotton and Tencel and a dash of spandex keeps Earthworks comfortable and moving with you.,1
"Baby Girl printed Frock Premium Organic Cotton When a newborn opens their eyes to the world, everything seems blurry and confusing.",1
"Our range of baby products is organic, sustainable, consciously sourced and environmentally friendly.",0
Scott International Men's Organic Cotton Polo T.,1
"Kidbee Baby Boy's & Girl's Organic Cotton Anti Slip/Anti Skid Socks (Girls (Pack of 10), 12.",1
Milkbarn Organic Cotton Hooded Romper: Blue Elephant (3.,1
"hemp â€“ recycled polyester â€“ 1 zippered pocket â€“ mucho padding â€“ rad colors â€“ thatâ€s it, thatâ€s all.",1
We strive to bring durable and environmentally friendly hemp blend bags to consumers.,0
"friendly set of cups that can survive the “terrible twos” and beyond with minimal damage?Are you ready to upgrade your household from those bright plastic and paper kiddy cups that just pollute the environment?Make the switch to bamboo kids cups and permanently reduce your carbon footprint with Bamboo King, featuring unique painted dinosaur art!PRODUCT FEATURES:Set of 3 Bamboo CupsUnique Dinosaur Artwork8 oz – Holds Hot or Cold LiquidsEco Friendly MaterialsNon Toxic and BPA FreeTop Rack Dishwasher SafeNot MicrowavableMelamine for Bonding and DurabilityEYE.",1
